,year,country,sex,suicides_no,population,HDIforyear,gdp_for_year($),gdp_per_capita($),unemployment,depression_rate,suicides_per_100K
1205,1995,Estonia,male,466,624246,0.7190000000000002,4373665146,3224,10.385000228881802,3.19605964305,74.65005782976583
1206,1995,Finland,female,308,2461000,0.8149999999999998,134199346405,28068,16.1583003997803,6.68113632301,12.51523770824868
1207,1995,Finland,male,1080,2320300,0.8149999999999998,134199346405,28068,17.783800125122102,4.28489381203,46.54570529672887
1208,1995,France,female,3214,28066100,0.8250000000000001,1601094756210,29363,14.054300308227502,5.71107882238,11.451537620118222
1209,1995,France,male,8605,26462400,0.8250000000000001,1601094756210,29363,9.978799819946289,3.15610792417,32.517836628574884
1210,1995,Georgia,female,32,2339500,,2693731866,611,,3.2113995710100003,1.367813635392178
1211,1995,Georgia,male,106,2071350,,2693731866,611,,2.15019845123,5.117435488932339
1212,1995,Germany,female,3666,39927600,0.83,2591620035485,33420,9.628499984741211,4.8938829548800005,9.181618729901121
1213,1995,Germany,male,9222,37619900,0.83,2591620035485,33420,7.05299997329712,2.8389952887299996,24.5136217799622
1214,1995,Greece,female,64,5111194,0.7720000000000001,136878366230,13550,13.760999679565401,5.1486868601,1.2521536063784706
1215,1995,Greece,male,306,4990438,0.7720000000000001,136878366230,13550,6.2003002166748,2.75388143853,6.1317263134017495
1216,1995,Grenada,female,1,44881,,342172519,3869,,3.15847869665,2.228114346828279
1217,1995,Grenada,male,0,43552,,342172519,3869,,2.3325727914,0.0
1218,1995,Guatemala,female,47,4406568,0.513,14655404433,1696,,3.87182286684,1.0665896906617576
1219,1995,Guatemala,male,164,4234944,0.513,14655404433,1696,,2.7317961793700003,3.8725423523900195
1220,1995,Guyana,female,22,337711,0.581,621626786,939,,4.5579016481300005,6.514445783524967
1221,1995,Guyana,male,77,323971,0.581,621626786,939,,3.1700460443800003,23.767559442048825
1222,1995,Hungary,female,891,5104788,0.7400000000000001,46418916500,4767,8.687000274658201,3.74233213612,17.454201819938458
1223,1995,Hungary,male,2475,4632460,0.7400000000000001,46418916500,4767,11.3109998703003,2.56062017502,53.42733666345743
1224,1995,Iceland,female,5,122200,0.826,7018100153,28680,4.90500020980835,4.60930266768,4.091653027823241
1225,1995,Iceland,male,22,122500,0.826,7018100153,28680,5.45149993896484,2.5258066857499997,17.959183673469386
1226,1995,Ireland,female,83,1689100,0.8029999999999999,69222626263,20689,12.0671997070313,5.1710325596199995,4.913859451779055
1227,1995,Ireland,male,320,1656800,0.8029999999999999,69222626263,20689,11.9329996109009,3.2444964804,19.31434089811685
1228,1995,Israel,female,102,2522200,0.8170000000000001,100343219507,20159,10.7430000305176,5.164635505280001,4.0440884941717545
1229,1995,Israel,male,258,2455500,0.8170000000000001,100343219507,20159,7.3270001411438,3.0871449452400004,10.507025045815515
1230,1995,Italy,female,1139,27960312,0.799,1170787352906,21625,16.1032009124756,4.479949217880001,4.073631224143708
1231,1995,Italy,male,3430,26180860,0.799,1170787352906,21625,9.06289958953857,2.5066189232,13.101173911017437
1232,1995,Japan,female,7170,60476900,0.838,5449116304981,46043,3.20000004768372,3.6987770572099996,11.855766416598735
1233,1995,Japan,male,14079,57872600,0.838,5449116304981,46043,3.0999999046325697,2.37540011401,24.32757470720168
1234,1995,Kazakhstan,female,800,7748300,0.664,20374307047,1359,,3.89503880994,10.32484544996967
1235,1995,Kazakhstan,male,3906,7241300,0.664,20374307047,1359,,2.8663864584599996,53.940590777899
1236,1995,Kiribati,female,0,33489,,56338028,855,,3.62181753853,0.0
1237,1995,Kiribati,male,2,32434,,56338028,855,,2.8621583714999996,6.166368625516433
1238,1995,Kuwait,female,5,564200,0.7519999999999999,27191689008,17995,,4.43440395827,0.8862105636299185
1239,1995,Kuwait,male,21,946900,0.7519999999999999,27191689008,17995,,2.97657688316,2.217763227373535
1240,1995,Kyrgyzstan,female,138,1990300,0.5620000000000002,1661018519,425,,3.6558046001999998,6.933628096266895
1241,1995,Kyrgyzstan,male,467,1915100,0.5620000000000002,1661018519,425,,2.6251883883900002,24.385149600543052
1242,1995,Latvia,female,199,1281400,0.67,5788368511,2438,,4.4900806832,15.529889183705322
1243,1995,Latvia,male,825,1093300,0.67,5788368511,2438,,3.2821164630400004,75.45961767127046
1244,1995,Lithuania,female,306,1801623,0.701,7870782261,2324,,4.98973788051,16.984685475263138
1245,1995,Lithuania,male,1388,1585526,0.701,7870782261,2324,,3.48195729568,87.54192614942927
1246,1995,Luxembourg,female,18,195200,0.805,21588170498,56499,4.38490009307861,5.05787694879,9.221311475409836
1247,1995,Luxembourg,male,45,186900,0.805,21588170498,56499,2.09089994430542,2.93023825677,24.077046548956663
1248,1995,Malta,female,6,174600,0.741,3439931907,9974,2.2999999523162797,4.36471129385,3.436426116838488
1249,1995,Malta,male,11,170300,0.741,3439931907,9974,4.30000019073486,2.41194526887,6.4591896652965355
1250,1995,Mauritius,female,32,491000,0.6470000000000001,4040345933,4115,13.630000114440902,4.304760283819999,6.517311608961303
1251,1995,Mauritius,male,115,490900,0.6470000000000001,4040345933,4115,7.610000133514401,2.96742698005,23.42635974740273
1252,1995,Mexico,female,443,40473300,0.67,360073909244,4505,8.87899971008301,3.2457008451800005,1.0945487518932233
1253,1995,Mexico,male,2434,39453800,0.67,360073909244,4505,6.243000030517581,2.12716944727,6.169240985659176
1254,1995,Netherlands,female,511,7333000,0.8609999999999999,446528959649,30850,8.66230010986328,5.453738952080001,6.968498568116733
1255,1995,Netherlands,male,1000,7141000,0.8609999999999999,446528959649,30850,6.09700012207031,2.90421285542,14.00364094664613
1256,1995,New Zealand,female,116,1718500,0.8550000000000001,63918039320,18945,6.48799991607666,4.87083463315,6.750072737852779
1257,1995,New Zealand,male,429,1655300,0.8550000000000001,63918039320,18945,6.44000005722046,3.46338898828,25.91675225034737
1258,1995,Norway,female,137,2056400,0.883,152027402450,37483,6.32829999923706,4.8006145804600004,6.662127990663295
1259,1995,Norway,male,411,1999500,0.883,152027402450,37483,6.28919982910156,3.12383054912,20.555138784696172
1260,1995,Paraguay,female,35,2017743,0.604,9062131308,2223,3.70000004768372,3.65740538197,1.734611395009176
1261,1995,Paraguay,male,83,2059015,0.604,9062131308,2223,3.0999999046325697,1.96697332574,4.031053683436012
1262,1995,Poland,female,937,18598000,0.7400000000000001,142137319588,3937,14.741999626159698,2.51702188918,5.038176147972901
1263,1995,Poland,male,4562,17506900,0.7400000000000001,142137319588,3937,12.1420001983643,2.0175526788599996,26.05829701432007
1264,1995,Portugal,female,227,4926933,0.759,118133634072,12469,7.78200006484985,5.95574750992,4.607328737776625
1265,1995,Portugal,male,582,4546911,0.759,118133634072,12469,6.47669982910156,3.26853445121,12.799898656472493
1266,1995,Puerto Rico,female,34,1755828,,42647331000,12636,10.770000457763699,3.01757599138,1.9364083497928044
1267,1995,Puerto Rico,male,255,1619326,,42647331000,12636,16.0400009155273,2.63848606531,15.747292392019892
1268,1995,Qatar,female,0,150619,0.7829999999999999,8137911978,17559,,4.59594085403,0.0
1269,1995,Qatar,male,0,312830,0.7829999999999999,8137911978,17559,,3.31691741331,0.0
1270,1995,Republic of Korea,female,1522,21042200,,556130926913,13217,,,7.233083993118591
1271,1995,Republic of Korea,male,3319,21034200,,556130926913,13217,,,15.779064571031938
1272,1995,Romania,female,537,10957600,0.69,37662075750,1756,8.590000152587889,2.7543390217500003,4.900708184273929
1273,1995,Romania,male,2256,10493700,0.69,37662075750,1756,7.5100002288818395,1.93642432755,21.498613453786557
1274,1995,Russian Federation,female,10633,74118200,,395531066563,2844,9.19600009918213,,14.346004085366348
1275,1995,Russian Federation,male,49915,64968900,,395531066563,2844,9.67500019073486,,76.82906744611653
1276,1995,Saint Lucia,female,1,66288,,640449501,4947,,3.16757333723,1.5085686700458605
1277,1995,Saint Lucia,male,9,63178,,640449501,4947,,2.3902785627700003,14.245465193580044
1278,1995,Saint Vincent and Grenadines,female,0,47954,,316008481,3293,,,0.0
1279,1995,Saint Vincent and Grenadines,male,7,48020,,316008481,3293,,,14.577259475218659
1280,1995,Singapore,female,138,1379400,0.773,87890009877,31783,3.45000004768372,5.03134497462,10.004349717268378
1281,1995,Singapore,male,226,1385900,0.773,87890009877,31783,3.2100000381469704,3.00425784622,16.30709286384299
1282,1995,Slovakia,female,126,2576500,0.75,25733043137,5141,,2.9789912910600003,4.890355132932273
1283,1995,Slovakia,male,609,2428732,0.75,25733043137,5141,,2.02656916554,25.074812700619088
1284,1995,Slovenia,female,129,973900,0.782,21273055398,11291,6.82000017166138,4.00475464764,13.245713112229181
1285,1995,Slovenia,male,435,910100,0.782,21273055398,11291,7.389999866485599,2.76267588439,47.79694539061641
1286,1995,Spain,female,749,19083300,0.8029999999999999,612939685081,16444,30.526100158691396,4.624970263580001,3.924897685410804
1287,1995,Spain,male,2408,18192000,0.8029999999999999,612939685081,16444,17.8645992279053,2.5276571154300003,13.236587510993845
1288,1995,Suriname,female,13,192341,,693970588,1782,10.890000343322802,4.55835004909,6.758829370752985
1289,1995,Suriname,male,42,197073,,693970588,1782,7.03999996185303,3.0109382041100003,21.31189965139821
1290,1995,Sweden,female,412,4176400,0.856,264051981551,32072,7.86619997024536,6.03918285291,9.864955464036012
1291,1995,Sweden,male,936,4056600,0.856,264051981551,32072,9.837400436401369,3.21513766341,23.073509835823103
1292,1995,Switzerland,female,401,3396100,0.846,342617007104,51774,3.9189999103546103,5.42466459581,11.807661729631048
1293,1995,Switzerland,male,1018,3221400,0.846,342617007104,51774,2.87899994850159,2.8812895672,31.601167194387536
1294,1995,Thailand,female,1145,27441743,0.6109999999999999,169278552851,3114,1.3400000333786,3.56092963098,4.172475487435328
1295,1995,Thailand,male,3100,26924314,0.6109999999999999,169278552851,3114,0.8999999761581421,2.483466112,11.513756673614786
1296,1995,Trinidad and Tobago,female,39,577998,0.684,5329214163,4637,20.6200008392334,4.05339107236,6.747428191793051
1297,1995,Trinidad and Tobago,male,145,571175,0.684,5329214163,4637,15.1999998092651,2.85258617051,25.3862651551626
1298,1995,Turkmenistan,female,52,1935700,,2482228440,650,,3.41512990157,2.686366689053056
1299,1995,Turkmenistan,male,192,1882500,,2482228440,650,,2.29561640248,10.199203187250996
1300,1995,Ukraine,female,2632,26066700,0.662,48213868178,996,4.949999809265139,5.06481268999,10.097173788780323
1301,1995,Ukraine,male,11909,22348600,0.662,48213868178,996,6.300000190734861,3.5743411034199997,53.28745424769337
1302,1995,United Kingdom,female,961,28014424,0.8370000000000001,1335218557677,24389,6.913700103759769,5.0045157161599985,3.430375723591532
1303,1995,United Kingdom,male,3354,26732540,0.8370000000000001,1335218557677,24389,10.0815000534058,3.40591524367,12.546506991105222
1304,1995,United States,female,5914,124875600,0.8759999999999998,7664060000000,31518,5.67129993438721,5.7306297371,4.735913180797529
1305,1995,United States,male,25358,118288600,0.8759999999999998,7664060000000,31518,5.63250017166138,3.5087458873900004,21.437399715610802
1306,1995,Uruguay,female,103,1525180,0.711,19297663097,6555,12.9099998474121,4.08402816299,6.753301249688562
1307,1995,Uruguay,male,324,1418636,0.711,19297663097,6555,7.860000133514401,2.46501229821,22.838839561381494
1308,1995,Uzbekistan,female,331,9916800,,13350468917,681,0.5,3.4591354159900005,3.337770248467247
1309,1995,Uzbekistan,male,1154,9682200,,13350468917,681,0.30000001192092896,2.35216001385,11.918778789944433
1310,1996,Albania,female,39,1496000,,3314898292,1127,13.6000003814697,2.69354195706,2.606951871657754
1311,1996,Albania,male,50,1444200,,3314898292,1127,11.3999996185303,1.61687635284,3.4621243595069933
1312,1996,Argentina,female,532,16252800,,272149750000,8563,19.3099994659424,4.54275930644,3.2732821421539673
1313,1996,Argentina,male,1697,15527900,,272149750000,8563,15.729999542236301,2.6299096036700003,10.928715409037926
1314,1996,Armenia,female,24,1807800,,1596968913,458,15.1999998092651,3.11343590358,1.3275804845668768
1315,1996,Armenia,male,63,1678500,,1596968913,458,4.699999809265139,1.99712940579,3.753351206434316
1316,1996,Australia,female,460,8572400,,400302731411,23526,8.23589992523193,5.76782905268,5.366058513368484
1317,1996,Australia,male,1966,8442700,,400302731411,23526,8.71049976348877,3.8209437101199994,23.286389425183884
1318,1996,Austria,female,443,3891584,,237250948791,31660,5.2056999206542995,4.72904827882,11.383539453343419
1319,1996,Austria,male,1336,3602122,,237250948791,31660,5.33939981460571,2.41041211809,37.089249059304485
1320,1996,Azerbaijan,female,13,3404200,,3176749593,476,1.1000000238418601,3.0678269147500004,0.3818812055695905
1321,1996,Azerbaijan,male,56,3263900,,3176749593,476,0.699999988079071,1.88537694232,1.7157388400379912
1322,1996,Bahamas,female,0,128566,,3609000000,14297,,3.12098932783,0.0
1323,1996,Bahamas,male,3,123872,,3609000000,14297,,2.1028984929099996,2.421854817876518
1324,1996,Belarus,female,546,5189900,,14756846154,1524,5.0,4.690061921080001,10.520433919728704
1325,1996,Belarus,male,3081,4494900,,14756846154,1524,3.0,3.34698935762,68.54435026363213
1326,1996,Belgium,female,555,4898542,,281358175896,29438,12.410400390625,4.5479844977,11.329901836097353
1327,1996,Belgium,male,1458,4659003,,281358175896,29438,7.40619993209839,2.69901276082,31.294249005634896
1328,1996,Belize,female,0,89902,,641383800,3545,18.6299991607666,3.1776716967299996,0.0
1329,1996,Belize,male,8,91024,,641383800,3545,11.6700000762939,2.3808430394999998,8.788890841975743
1330,1996,Brazil,female,1398,74713439,,850426432992,5771,9.50150012969971,4.6273546141200015,1.8711493122408673
1331,1996,Brazil,male,5300,72639691,,850426432992,5771,5.8144998550415,2.51290115295,7.296286543950194
1332,1996,Bulgaria,female,415,4077600,,10109612142,1270,,3.3374689311799997,10.177555424759662
1333,1996,Bulgaria,male,1111,3885700,,10109612142,1270,,2.16925219218,28.59201688241501
1334,1996,Canada,female,848,14021900,,628546387972,22686,9.28829956054688,5.09478516432,6.047682553719539
1335,1996,Canada,male,3093,13684700,,628546387972,22686,9.89410018920898,3.09679869446,22.601883855692854
1336,1996,Chile,female,121,6660974,,78039572222,5946,9.99400043487549,5.459261905830001,1.816551153029572
1337,1996,Chile,male,796,6464115,,78039572222,5946,6.133999824523929,3.1700367645300003,12.314137356776605
1338,1996,Colombia,female,258,17081232,,97160109278,2883,14.9399995803833,2.60958906697,1.5104296926591712
1339,1996,Colombia,male,951,16622404,,97160109278,2883,9.4399995803833,2.04662268762,5.721194118492127
1340,1996,Costa Rica,female,24,1590837,,11618286553,3639,8.215000152587889,3.1492426231599997,1.5086397915059808
1341,1996,Costa Rica,male,185,1601609,,11618286553,3639,5.236000061035161,2.4002625320599997,11.550884142134567
1342,1996,Croatia,female,263,2201200,,23678012697,5610,10.0900001525879,3.50808699333,11.948028348173724
1343,1996,Croatia,male,738,2019600,,23678012697,5610,9.329999923706051,2.62505071045,36.54188948306595
1344,1996,Cuba,female,660,5113200,,25017300000,2443,12.289999961853,5.10482277322,12.907768129547055
1345,1996,Cuba,male,1354,5128400,,25017300000,2443,4.8600001335144,2.947095028,26.401996724124484
1346,1996,Czech Republic,female,362,5032400,,66985765439,6861,4.66200017929077,3.3575795634600003,7.1933868531913205
1347,1996,Czech Republic,male,1206,4731500,,66985765439,6861,3.2909998893737797,2.3747637588100003,25.48874564091726
1348,1996,Denmark,female,261,2495900,,187632400366,38158,8.395899772644041,4.75139485542,10.457149725549902
1349,1996,Denmark,male,631,2421400,,187632400366,38158,5.53649997711182,2.80071701385,26.05930453456678
1350,1996,Ecuador,female,197,5089830,,25226393197,2474,14.0699996948242,3.3910591616500003,3.8704632571225366
1351,1996,Ecuador,male,396,5106018,,25226393197,2474,7.98000001907349,2.37372213398,7.755554328245611
1352,1996,El Salvador,female,168,2539710,,9586327800,1959,6.48000001907349,3.76926610404,6.614928476085852
1353,1996,El Salvador,male,372,2352681,,9586327800,1959,8.38000011444092,2.45765293694,15.81174838407757
1354,1996,Estonia,female,112,725418,,4746109767,3536,9.22700023651123,5.54747645055,15.43937426421732
1355,1996,Estonia,male,433,616784,,4746109767,3536,10.5530004501343,3.19510403051,70.20285869931776
1356,1996,Finland,female,282,2470500,,132099404608,27508,15.5555000305176,6.66579809196,11.414693381906497
1357,1996,Finland,male,965,2331700,,132099404608,27508,15.586799621582001,4.2655569270800004,41.386113136338295
1358,1996,France,female,3105,28200800,,1605675086550,29305,14.4856996536255,5.7024253777,11.010325948200052
1359,1996,France,male,8174,26590800,,1605675086550,29305,10.587900161743198,3.14805199024,30.739955172465663
1360,1996,Georgia,female,38,2287250,,3094915506,718,,3.21260534205,1.6613837577877364
1361,1996,Georgia,male,124,2023100,,3094915506,718,,2.14929962653,6.129207651623745
