,country,year,age,suicides/100k pop,depression
4474,Lithuania,2007,25-34 years,38.74,4.602965556025
4475,Lithuania,2007,35+ years,46.54000000000001,7.019636276346667
4476,Lithuania,2008,14- years,0.565,1.21289629908
4477,Lithuania,2008,15-24 years,27.175,3.63461144361
4478,Lithuania,2008,25-34 years,40.89,4.57480123188
4479,Lithuania,2008,35+ years,48.798333333333325,6.991397504933334
4480,Lithuania,2009,14- years,1.51,1.21248735858
4481,Lithuania,2009,15-24 years,26.485,3.605136964465
4482,Lithuania,2009,25-34 years,31.835,4.555001650815
4483,Lithuania,2009,35+ years,52.90166666666667,6.960706546346667
4484,Lithuania,2010,14- years,0.635,1.21040387774
4485,Lithuania,2010,15-24 years,23.605,3.57951260936
4486,Lithuania,2010,25-34 years,30.57,4.53578875154
4487,Lithuania,2010,35+ years,47.60333333333333,6.940002664950001
4488,Lithuania,2011,14- years,0.665,1.2097432943100002
4489,Lithuania,2011,15-24 years,19.395,3.5626928141
4490,Lithuania,2011,25-34 years,37.18,4.51651359176
4491,Lithuania,2011,35+ years,48.86833333333333,6.919552815743334
4492,Lithuania,2012,14- years,1.005,1.2096944586299998
4493,Lithuania,2012,15-24 years,17.245,3.5402432816
4494,Lithuania,2012,25-34 years,33.87,4.5007609337600005
4495,Lithuania,2012,35+ years,44.98,6.89841111754
4496,Lithuania,2013,14- years,1.78,1.21113728802
4497,Lithuania,2013,15-24 years,27.98,3.520108170925
4498,Lithuania,2013,25-34 years,38.21,4.47892485279
4499,Lithuania,2013,35+ years,51.436666666666675,6.876335872963334
4500,Lithuania,2014,14- years,1.815,1.21056150561
4501,Lithuania,2014,15-24 years,25.5,3.5007384368349994
4502,Lithuania,2014,25-34 years,27.849999999999998,4.470914019495
4503,Lithuania,2014,35+ years,48.49,6.862452153906666
4504,Lithuania,2015,14- years,1.8399999999999999,1.21111051727
4505,Lithuania,2015,15-24 years,20.265,3.4836502704249996
4506,Lithuania,2015,25-34 years,31.115,4.451277553475
4507,Lithuania,2015,35+ years,46.50666666666667,6.84540724931
4508,Lithuania,2016,15-24 years,13.3,3.466949648165
4509,Lithuania,2016,25-34 years,27.275000000000002,4.43742841395
4510,Lithuania,2016,35+ years,46.761666666666656,6.8344926763633325
4511,Luxembourg,1990,14- years,0.0,1.7172470868799998
4512,Luxembourg,1990,15-24 years,11.585,4.213040634365
4513,Luxembourg,1990,25-34 years,16.65,5.159202724575
4514,Luxembourg,1990,35+ years,29.478333333333328,5.337285140963334
4515,Luxembourg,1991,14- years,0.0,1.7238482899299998
4516,Luxembourg,1991,15-24 years,7.815,4.20568687425
4517,Luxembourg,1991,25-34 years,14.77,5.16262500116
4518,Luxembourg,1991,35+ years,39.276666666666664,5.34046285117
4519,Luxembourg,1992,14- years,0.0,1.7181840229899998
4520,Luxembourg,1992,15-24 years,8.17,4.20056252883
4521,Luxembourg,1992,25-34 years,13.265,5.159287078125
4522,Luxembourg,1992,35+ years,30.91666666666667,5.34033354203
4523,Luxembourg,1993,14- years,0.0,1.72228028376
4524,Luxembourg,1993,15-24 years,20.08,4.194027475735
4525,Luxembourg,1993,25-34 years,11.58,5.151670292415
4526,Luxembourg,1993,35+ years,24.106666666666666,5.3387902647633325
4527,Luxembourg,1994,14- years,0.0,1.7141763662600003
4528,Luxembourg,1994,15-24 years,16.28,4.185424133869999
4529,Luxembourg,1994,25-34 years,15.805,5.15074797837
4530,Luxembourg,1994,35+ years,35.51166666666666,5.333444890426667
4531,Luxembourg,1995,14- years,0.0,1.71089529555
4532,Luxembourg,1995,15-24 years,12.315,4.1684503501500005
4533,Luxembourg,1995,25-34 years,15.73,5.13939117912
4534,Luxembourg,1995,35+ years,25.664999999999996,5.324835606993333
4535,Luxembourg,1996,14- years,0.0,1.7120990070500002
4536,Luxembourg,1996,15-24 years,10.350000000000001,4.14927492828
4537,Luxembourg,1996,25-34 years,9.975,5.11944936965
4538,Luxembourg,1996,35+ years,31.433333333333337,5.302261576236666
4539,Luxembourg,1997,14- years,0.0,1.70608000317
4540,Luxembourg,1997,15-24 years,16.465,4.115704034135001
4541,Luxembourg,1997,25-34 years,18.58,5.07288226475
4542,Luxembourg,1997,35+ years,39.585,5.258596392426667
4543,Luxembourg,1998,14- years,1.995,1.70493857581
4544,Luxembourg,1998,15-24 years,10.299999999999999,4.07487844656
4545,Luxembourg,1998,25-34 years,12.885,5.01497328288
4546,Luxembourg,1998,35+ years,25.148333333333337,5.203544311686666
4547,Luxembourg,1999,14- years,1.935,1.7069159136999998
4548,Luxembourg,1999,15-24 years,10.09,4.02976187001
4549,Luxembourg,1999,25-34 years,15.899999999999999,4.954687950289999
4550,Luxembourg,1999,35+ years,26.023333333333337,5.150821679966666
4551,Luxembourg,2000,14- years,0.0,1.71023308663
4552,Luxembourg,2000,15-24 years,8.05,3.9777955253300004
4553,Luxembourg,2000,25-34 years,11.65,4.90318539571
4554,Luxembourg,2000,35+ years,30.540000000000003,5.108331536440001
4555,Luxembourg,2001,14- years,0.0,1.71143640563
4556,Luxembourg,2001,15-24 years,7.825,3.9315091486749996
4557,Luxembourg,2001,25-34 years,21.935000000000002,4.863001617095
4558,Luxembourg,2001,35+ years,30.049999999999997,5.07553605867
4559,Luxembourg,2002,14- years,0.0,1.7039381189399998
4560,Luxembourg,2002,15-24 years,13.580000000000002,3.87893100089
4561,Luxembourg,2002,25-34 years,11.82,4.81023099792
4562,Luxembourg,2002,35+ years,35.556666666666665,5.045359398066666
4563,Luxembourg,2003,14- years,1.72,1.6952670558999998
4564,Luxembourg,2003,15-24 years,13.315000000000001,3.82171759781
4565,Luxembourg,2003,25-34 years,8.969999999999999,4.76187010788
4566,Luxembourg,2003,35+ years,19.393333333333334,5.01496255427
4567,Luxembourg,2004,14- years,0.0,1.6849361150400002
4568,Luxembourg,2004,15-24 years,7.345,3.776686476479999
4569,Luxembourg,2004,25-34 years,13.53,4.7197997939
4570,Luxembourg,2004,35+ years,24.631666666666664,4.987540274153333
4571,Luxembourg,2005,14- years,0.0,1.68685736472
4572,Luxembourg,2005,15-24 years,10.73,3.746443916855
4573,Luxembourg,2005,25-34 years,6.02,4.675396001935
4574,Luxembourg,2005,35+ years,20.92833333333333,4.962844450763334
4575,Luxembourg,2006,14- years,0.0,1.68159047859
4576,Luxembourg,2006,15-24 years,7.015,3.7270024160600004
4577,Luxembourg,2006,25-34 years,5.9750000000000005,4.6398933726900005
4578,Luxembourg,2006,35+ years,26.301666666666673,4.934396249236666
4579,Luxembourg,2007,14- years,0.0,1.6785209224899997
4580,Luxembourg,2007,15-24 years,7.07,3.7083159394600003
4581,Luxembourg,2007,25-34 years,16.22,4.604912168205
4582,Luxembourg,2007,35+ years,22.885,4.906337167323334
4583,Luxembourg,2008,14- years,0.0,1.6683972151700002
4584,Luxembourg,2008,15-24 years,0.0,3.691255619245
4585,Luxembourg,2008,25-34 years,7.195,4.572426116780001
4586,Luxembourg,2008,35+ years,16.319999999999997,4.880542354820001
4587,Luxembourg,2009,14- years,0.0,1.6637018617100001
4588,Luxembourg,2009,15-24 years,1.66,3.6763048441499997
4589,Luxembourg,2009,25-34 years,9.805,4.541992430125
4590,Luxembourg,2009,35+ years,14.67,4.856919194960001
4591,Luxembourg,2010,14- years,1.6,1.6609489440399998
4592,Luxembourg,2010,15-24 years,4.875,3.67483486207
4593,Luxembourg,2010,25-34 years,6.875,4.522936152630001
4594,Luxembourg,2010,35+ years,19.076666666666668,4.845240988753334
4595,Luxembourg,2011,14- years,0.0,1.66093061522
4596,Luxembourg,2011,15-24 years,8.055,3.669112201820001
4597,Luxembourg,2011,25-34 years,6.68,4.511787884365001
4598,Luxembourg,2011,35+ years,17.84333333333333,4.8380437397766665
4599,Luxembourg,2012,14- years,0.0,1.6644745696
4600,Luxembourg,2012,15-24 years,9.15,3.6599284742400005
4601,Luxembourg,2012,25-34 years,6.4399999999999995,4.50358296977
4602,Luxembourg,2012,35+ years,18.166666666666668,4.831162227233333
4603,Luxembourg,2013,14- years,0.0,1.6601495626699998
4604,Luxembourg,2013,15-24 years,2.965,3.659377385145
4605,Luxembourg,2013,25-34 years,2.52,4.49213888989
4606,Luxembourg,2013,35+ years,13.418333333333331,4.824066583676667
4607,Luxembourg,2014,14- years,1.575,1.66845235125
4608,Luxembourg,2014,15-24 years,5.995,3.65411025069
4609,Luxembourg,2014,25-34 years,10.89,4.489242198585
4610,Luxembourg,2014,35+ years,18.493333333333336,4.8190090587966665
4611,Luxembourg,2015,14- years,1.645,1.6678480421400002
4612,Luxembourg,2015,15-24 years,7.26,3.65089637923
4613,Luxembourg,2015,25-34 years,4.66,4.481565691099999
4614,Luxembourg,2015,35+ years,17.878333333333334,4.8166185733099995
4615,Maldives,2000,14- years,0.0,1.20403195837
4616,Maldives,2000,15-24 years,0.0,3.25728680843
4617,Maldives,2000,25-34 years,0.0,3.49996106809
4618,Maldives,2000,35+ years,0.0,5.490733819813332
4619,Maldives,2001,14- years,0.0,1.20447629234
4620,Maldives,2001,15-24 years,1.5,3.228005912235
4621,Maldives,2001,25-34 years,2.515,3.4725308907149994
4622,Maldives,2001,35+ years,17.076666666666664,5.47660531494
4623,Maldives,2002,14- years,0.0,1.20577323578
4624,Maldives,2002,15-24 years,2.845,3.193165322845
4625,Maldives,2002,25-34 years,0.0,3.4452846478100003
4626,Maldives,2002,35+ years,0.6916666666666668,5.453007144073333
4627,Maldives,2003,14- years,0.0,1.20625392843
4628,Maldives,2003,15-24 years,0.0,3.1603964411
4629,Maldives,2003,25-34 years,0.0,3.4095012601750003
4630,Maldives,2003,35+ years,2.5866666666666664,5.431030605873333
4631,Maldives,2004,14- years,0.0,1.20306630219
4632,Maldives,2004,15-24 years,0.0,3.12060169792
4633,Maldives,2004,25-34 years,0.0,3.37828828434
4634,Maldives,2004,35+ years,0.6233333333333334,5.409320552636667
4635,Maldives,2005,14- years,1.375,1.20135039063
4636,Maldives,2005,15-24 years,0.0,3.0826612703
4637,Maldives,2005,25-34 years,0.0,3.3460821068250004
4638,Maldives,2005,35+ years,0.0,5.37842922441
4639,Maldives,2007,14- years,0.0,1.1976308231000001
4640,Maldives,2007,15-24 years,2.3200000000000003,3.00419630688
4641,Maldives,2007,25-34 years,4.86,3.2707943787750002
4642,Maldives,2007,35+ years,0.0,5.30896447963
4643,Maldives,2008,14- years,0.0,1.1933676224499998
4644,Maldives,2008,15-24 years,0.0,2.9658658534200004
4645,Maldives,2008,25-34 years,0.0,3.22919447454
4646,Maldives,2008,35+ years,0.0,5.2743265240633335
4647,Maldives,2010,14- years,0.0,1.1840147002399999
4648,Maldives,2010,15-24 years,0.995,2.8900959421100003
4649,Maldives,2010,25-34 years,0.0,3.14930797442
4650,Maldives,2010,35+ years,0.0,5.218709008726667
4651,Maldives,2011,14- years,1.66,1.1862706138
4652,Maldives,2011,15-24 years,0.0,2.8555396965649997
4653,Maldives,2011,25-34 years,1.035,3.115733633925
4654,Maldives,2011,35+ years,0.0,5.196942735133334
4655,Malta,1990,14- years,0.0,1.8168718304
4656,Malta,1990,15-24 years,3.905,3.716841019565
4657,Malta,1990,25-34 years,1.75,4.296890605725
4658,Malta,1990,35+ years,2.0733333333333333,4.540320452703333
4659,Malta,1991,14- years,0.0,1.81467728125
4660,Malta,1991,15-24 years,5.745,3.69832934064
4661,Malta,1991,25-34 years,5.34,4.277398497955
4662,Malta,1991,35+ years,1.3616666666666666,4.521730224146666
4663,Malta,1992,14- years,0.0,1.8126587261000002
4664,Malta,1992,15-24 years,3.745,3.6808127384900002
4665,Malta,1992,25-34 years,7.22,4.2599058456300005
4666,Malta,1992,35+ years,10.868333333333334,4.506137944723334
4667,Malta,1993,14- years,0.0,1.8114071988
4668,Malta,1993,15-24 years,1.83,3.66402670014
4669,Malta,1993,25-34 years,9.280000000000001,4.245688092385
4670,Malta,1993,35+ years,4.22,4.49236633719
4671,Malta,1994,14- years,0.0,1.81270956155
4672,Malta,1994,15-24 years,5.375,3.6518692617
4673,Malta,1994,25-34 years,5.575,4.227891398385
4674,Malta,1994,35+ years,7.131666666666668,4.478291581196667
4675,Malta,1995,14- years,0.0,1.8137490712
4676,Malta,1995,15-24 years,7.065,3.648155727845
4677,Malta,1995,25-34 years,3.8949999999999996,4.2172898485
4678,Malta,1995,35+ years,4.183333333333334,4.466970494329999
4679,Malta,1996,14- years,0.0,1.8099820670200002
4680,Malta,1996,15-24 years,5.225,3.650658455625
4681,Malta,1996,25-34 years,7.965,4.2159110413450005
4682,Malta,1996,35+ years,3.5083333333333333,4.459437752216666
4683,Malta,1997,14- years,0.0,1.80843380617
4684,Malta,1997,15-24 years,7.0,3.6489537716450005
4685,Malta,1997,25-34 years,8.370000000000001,4.214629168285001
4686,Malta,1997,35+ years,6.656666666666666,4.4515018537666675
4687,Malta,1998,14- years,0.0,1.81267557782
4688,Malta,1998,15-24 years,0.0,3.64561023641
4689,Malta,1998,25-34 years,2.05,4.2168250992
4690,Malta,1998,35+ years,4.421666666666667,4.443968671393333
4691,Malta,1999,14- years,0.0,1.81342279724
4692,Malta,1999,15-24 years,3.475,3.6471963879000002
4693,Malta,1999,25-34 years,12.245,4.21125096272
4694,Malta,1999,35+ years,10.053333333333333,4.436855377166666
4695,Malta,2000,14- years,0.0,1.8145268932900003
4696,Malta,2000,15-24 years,1.66,3.65443495464
4697,Malta,2000,25-34 years,8.09,4.206918776285001
4698,Malta,2000,35+ years,9.758333333333335,4.431162128966666
4699,Malta,2001,14- years,0.0,1.81835742135
4700,Malta,2001,15-24 years,8.344999999999999,3.64788978759
4701,Malta,2001,25-34 years,7.645,4.207158236915
4702,Malta,2001,35+ years,8.885,4.42607440158
4703,Malta,2002,14- years,0.0,1.8185535570500002
4704,Malta,2002,15-24 years,0.0,3.6480757035900004
4705,Malta,2002,25-34 years,9.315000000000001,4.2013936062949995
4706,Malta,2002,35+ years,6.108333333333333,4.42280857075
4707,Malta,2003,14- years,0.0,1.82101531336
4708,Malta,2003,15-24 years,1.655,3.6476776981950003
4709,Malta,2003,25-34 years,12.485,4.1939048447000005
4710,Malta,2003,35+ years,7.776666666666667,4.418553002786666
4711,Malta,2004,14- years,0.0,1.81558573602
4712,Malta,2004,15-24 years,6.835,3.64681209358
4713,Malta,2004,25-34 years,0.0,4.19249355541
4714,Malta,2004,35+ years,12.024999999999999,4.414420202376666
4715,Malta,2005,14- years,0.0,1.81352178586
4716,Malta,2005,15-24 years,0.0,3.6435883386450003
4717,Malta,2005,25-34 years,1.69,4.1946252831100015
4718,Malta,2005,35+ years,10.76,4.409773788293333
4719,Malta,2006,14- years,0.0,1.81179190759
4720,Malta,2006,15-24 years,5.06,3.63054301269
4721,Malta,2006,25-34 years,5.045,4.181498193665
4722,Malta,2006,35+ years,11.166666666666666,4.3952110014166665
4723,Malta,2007,14- years,0.0,1.80499174062
4724,Malta,2007,15-24 years,3.41,3.60951474264
4725,Malta,2007,25-34 years,8.245,4.159390573045
4726,Malta,2007,35+ years,8.421666666666667,4.374754266786667
4727,Malta,2008,14- years,0.0,1.80066440975
4728,Malta,2008,15-24 years,1.705,3.5911207580599998
4729,Malta,2008,25-34 years,1.61,4.13453907126
4730,Malta,2008,35+ years,5.341666666666666,4.3557207553733335
4731,Malta,2009,14- years,0.0,1.7976956319800002
4732,Malta,2009,15-24 years,6.9,3.571686737595
4733,Malta,2009,25-34 years,17.715,4.115899718595
4734,Malta,2009,35+ years,9.648333333333333,4.340122270526667
4735,Malta,2010,14- years,0.0,1.80054266858
4736,Malta,2010,15-24 years,5.135,3.568286490895
4737,Malta,2010,25-34 years,4.77,4.107248160080001
4738,Malta,2010,35+ years,10.383333333333333,4.33328882025
4739,Malta,2011,14- years,0.0,1.80264149162
4740,Malta,2011,15-24 years,5.225,3.571949364375
4741,Malta,2011,25-34 years,6.39,4.101128029134999
4742,Malta,2011,35+ years,4.045,4.3321085513133335
4743,Malta,2012,14- years,0.0,1.8074092641599997
4744,Malta,2012,15-24 years,1.745,3.573593383815
4745,Malta,2012,25-34 years,4.755,4.10088766887
4746,Malta,2012,35+ years,7.8116666666666665,4.3336657108133325
4747,Malta,2013,14- years,2.405,1.8114841438
4748,Malta,2013,15-24 years,3.49,3.579334025545
4749,Malta,2013,25-34 years,4.805,4.1084485734000005
4750,Malta,2013,35+ years,5.969999999999999,4.338114143283334
4751,Malta,2014,14- years,2.54,1.81457480435
4752,Malta,2014,15-24 years,5.445,3.584981771365
4753,Malta,2014,25-34 years,4.734999999999999,4.1257971243250005
4754,Malta,2014,35+ years,12.773333333333332,4.34326507791
4755,Malta,2015,14- years,0.0,1.8160178432799998
4756,Malta,2015,15-24 years,5.555,3.600587636835
4757,Malta,2015,25-34 years,13.69,4.137131038375
4758,Malta,2015,35+ years,6.63,4.35085679045
4759,Mauritius,1990,14- years,1.91,1.5910197800900001
4760,Mauritius,1990,15-24 years,21.189999999999998,3.75140885165
4761,Mauritius,1990,25-34 years,22.52,3.8640060859850003
4762,Mauritius,1990,35+ years,11.99,5.71947685825
4763,Mauritius,1991,14- years,1.485,1.5932959674899998
4764,Mauritius,1991,15-24 years,15.834999999999999,3.78487054186
4765,Mauritius,1991,25-34 years,24.09,3.8747035296799996
4766,Mauritius,1991,35+ years,18.995,5.7035778723099995
4767,Mauritius,1992,14- years,2.505,1.59628896841
4768,Mauritius,1992,15-24 years,15.754999999999999,3.807140709295
4769,Mauritius,1992,25-34 years,17.515,3.87894556152
4770,Mauritius,1992,35+ years,21.240000000000002,5.694593806826667
4771,Mauritius,1993,14- years,2.0149999999999997,1.59653985604
4772,Mauritius,1993,15-24 years,15.219999999999999,3.821324863055
4773,Mauritius,1993,25-34 years,22.88,3.877077846925
4774,Mauritius,1993,35+ years,15.793333333333335,5.685144924463333
4775,Mauritius,1994,14- years,0.52,1.5971349287999999
4776,Mauritius,1994,15-24 years,17.25,3.827221178565
4777,Mauritius,1994,25-34 years,24.1,3.878722726095
4778,Mauritius,1994,35+ years,11.818333333333333,5.682507238153335
4779,Mauritius,1995,14- years,1.57,1.5973972479299998
4780,Mauritius,1995,15-24 years,13.54,3.833599622984999
4781,Mauritius,1995,25-34 years,18.805,3.8748156127550004
4782,Mauritius,1995,35+ years,19.136666666666667,5.681861963389999
4783,Mauritius,1996,14- years,1.065,1.59787536184
4784,Mauritius,1996,15-24 years,17.105,3.8225916821699997
4785,Mauritius,1996,25-34 years,22.705000000000002,3.8620725991850002
4786,Mauritius,1996,35+ years,14.065,5.693242626953334
4787,Mauritius,1997,14- years,1.04,1.59736199269
4788,Mauritius,1997,15-24 years,12.965,3.7919952005599997
4789,Mauritius,1997,25-34 years,15.625,3.8347416545
4790,Mauritius,1997,35+ years,14.051666666666668,5.717208655593335
4791,Mauritius,1998,14- years,1.01,1.59492021473
4792,Mauritius,1998,15-24 years,16.73,3.7480648759050004
4793,Mauritius,1998,25-34 years,26.495,3.79547471113
4794,Mauritius,1998,35+ years,11.049999999999999,5.74870842377
4795,Mauritius,1999,14- years,0.5,1.5960108890100002
4796,Mauritius,1999,15-24 years,14.899999999999999,3.708042211265
4797,Mauritius,1999,25-34 years,30.18,3.75497244282
4798,Mauritius,1999,35+ years,15.813333333333333,5.773965986626666
4799,Mauritius,2000,14- years,0.0,1.59153330555
4800,Mauritius,2000,15-24 years,17.545,3.6725760703350003
4801,Mauritius,2000,25-34 years,19.66,3.7229950831150003
4802,Mauritius,2000,35+ years,11.068333333333333,5.778404858736667
4803,Mauritius,2001,14- years,0.995,1.58610287546
4804,Mauritius,2001,15-24 years,10.344999999999999,3.642566497785
4805,Mauritius,2001,25-34 years,13.96,3.70004433648
4806,Mauritius,2001,35+ years,11.873333333333333,5.7622198528599995
4807,Mauritius,2002,14- years,0.0,1.5897301190900002
4808,Mauritius,2002,15-24 years,13.98,3.615252431525
4809,Mauritius,2002,25-34 years,18.175,3.670446701105
4810,Mauritius,2002,35+ years,11.264999999999999,5.74302070554
4811,Mauritius,2003,14- years,0.49,1.5895039729800002
4812,Mauritius,2003,15-24 years,7.115,3.5914715159500004
4813,Mauritius,2003,25-34 years,13.19,3.6467628906
4814,Mauritius,2003,35+ years,8.738333333333335,5.719459208556667
4815,Mauritius,2004,14- years,0.0,1.5866576752
4816,Mauritius,2004,15-24 years,8.205,3.570600687585
4817,Mauritius,2004,25-34 years,14.459999999999999,3.6199986867350002
4818,Mauritius,2004,35+ years,9.276666666666669,5.696137036796667
4819,Mauritius,2005,14- years,0.495,1.5818216832599998
4820,Mauritius,2005,15-24 years,7.300000000000001,3.5460885587249997
4821,Mauritius,2005,25-34 years,11.635000000000002,3.5914074769099997
4822,Mauritius,2005,35+ years,10.608333333333333,5.675311305463334
4823,Mauritius,2006,14- years,0.51,1.5822030056899998
4824,Mauritius,2006,15-24 years,13.585,3.5251466926
4825,Mauritius,2006,25-34 years,11.875,3.5710462377849996
4826,Mauritius,2006,35+ years,18.62333333333333,5.655348366840001
4827,Mauritius,2007,14- years,0.52,1.5776399524599998
4828,Mauritius,2007,15-24 years,14.079999999999998,3.503612762195
4829,Mauritius,2007,25-34 years,18.075,3.5394796126649997
4830,Mauritius,2007,35+ years,12.683333333333335,5.631488662713333
4831,Mauritius,2008,14- years,0.53,1.5771575274800005
4832,Mauritius,2008,15-24 years,6.645,3.486563644855
4833,Mauritius,2008,25-34 years,11.61,3.512938429045
