,country,year,suicides/100k pop,depression,Rural area
0,Albania,1992,1.5958333333333334,2.230256356566,62.751
1,Albania,1993,2.8608333333333333,2.236942427788583,62.201
2,Albania,1994,2.09,2.2451633750063333,61.646
3,Albania,1995,3.3179166666666666,2.2529200482975,61.089
4,Albania,1996,3.736666666666667,2.2613081797608334,60.527
5,Albania,1997,6.929583333333333,2.270650339072833,59.965
6,Albania,1998,5.847499999999999,2.27750354826575,59.399
7,Albania,1999,5.307916666666666,2.2860910351140835,58.831
8,Albania,2000,2.376666666666667,2.293069567287583,58.259
9,Albania,2001,3.959166666666667,2.297182004943333,57.565
10,Albania,2002,4.745416666666667,2.3012039732215,56.499
11,Albania,2003,4.118333333333333,2.30533196792875,55.427
12,Albania,2004,5.02875,2.3073756620401666,54.349
13,Albania,2005,0.0,2.3058044205578336,53.269
14,Albania,2006,0.0,2.3014597615310834,52.185
15,Albania,2007,4.42625,2.29376925772025,51.098
16,Albania,2008,5.56375,2.283876588944,50.009
17,Albania,2009,0.0,2.2749604574503333,48.924
18,Albania,2010,2.9883333333333333,2.268522527100667,47.837
19,Antigua and Barbuda,1990,0.7183333333333333,2.6416142047108333,64.574
20,Antigua and Barbuda,1991,0.0,2.631604501787917,64.535
21,Antigua and Barbuda,1992,0.0,2.622277471789583,64.915
22,Antigua and Barbuda,1993,1.875,2.6135554950866666,65.291
23,Antigua and Barbuda,1994,0.0,2.6089283033508335,65.666
24,Antigua and Barbuda,1995,0.0,2.6080851359362502,66.039
25,Antigua and Barbuda,1998,0.0,2.6180413251479164,67.145
26,Antigua and Barbuda,1999,0.0,2.61888548487625,67.51
27,Antigua and Barbuda,2000,1.6654166666666665,2.622159201094583,67.87299999999999
28,Antigua and Barbuda,2001,0.8104166666666667,2.6244058515925,68.26
29,Antigua and Barbuda,2002,0.0,2.627009952554584,68.902
30,Antigua and Barbuda,2003,1.1591666666666667,2.628156728905833,69.536
31,Antigua and Barbuda,2004,1.5025000000000002,2.6277458691454165,70.163
32,Antigua and Barbuda,2005,0.0,2.626748880140417,70.782
33,Antigua and Barbuda,2006,0.0,2.6211948771325,71.394
34,Antigua and Barbuda,2007,0.3325,2.61081943985375,71.998
35,Antigua and Barbuda,2008,0.0,2.5993328119345835,72.595
36,Antigua and Barbuda,2009,0.0,2.589121486360417,73.182
37,Antigua and Barbuda,2012,0.0,2.582576612700417,74.474
38,Antigua and Barbuda,2013,0.0,2.5826648376220835,74.65
39,Antigua and Barbuda,2014,0.0,2.5853727826287503,74.825
40,Antigua and Barbuda,2015,0.6508333333333333,2.5906235285304167,75.0
41,Argentina,1990,7.5,3.796219722660833,13.016000000000005
42,Argentina,1991,6.8549999999999995,3.8094008622716666,12.671999999999997
43,Argentina,1992,7.445,3.823647324709583,12.457999999999998
44,Argentina,1993,7.697916666666666,3.8364898454766667,12.248000000000005
45,Argentina,1994,7.192083333333333,3.8518065059104165,12.04
46,Argentina,1995,7.072916666666666,3.8644069445204163,11.835999999999999
47,Argentina,1996,6.937916666666666,3.880259721950001,11.634
48,Argentina,1997,6.654166666666667,3.89423759675375,11.436000000000007
49,Argentina,1998,7.107083333333334,3.9057205165133335,11.241
50,Argentina,1999,7.175416666666666,3.9190005626341664,11.048000000000002
51,Argentina,2000,8.29375,3.92794825441875,10.858000000000004
52,Argentina,2001,9.253333333333334,3.9319771822545837,10.671000000000006
